"Data Source","World Development Indicators",

"Last Updated Date","2019-07-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Panama","PAN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3101","0.29911","0.26922","0.27205","0.36264","0.36074","0.3422","0.32109","0.22646","0.23183","0.23537","0.18172","0.19065","0.1321","0.14453","0.17304","0.07534","0.06206","","","","","",
"Peru","PER","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0836","0.10072","0.09849","0.11266","0.11096","0.10614","0.10813","0.15578","","","","","","","0.08282","0.0553","0.08172","0.10789","0.11695","0.12024","0.12062","",
"Philippines","PHL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13744","0.12994","","0.11143","","0.10963","","0.11396","","0.11726","","0.13793","","","","","",
"Palau","PLW","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03294","","",
"Poland","POL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.64037","0.64412","0.66083","0.6818","0.64202","0.62284","0.55785","0.53884","0.55251","0.56281","0.55082","0.56189","0.59921","0.66097","0.7207","0.74588","0.88086","0.87053","0.94014","1.00371","0.96538","","",
"Pre-demographic dividend","PRE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45131","","","","0.43859","","0.42979","","","",
"Korea, Dem. People’s Rep.","PRK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5495","0.5636","0.62468","0.681","0.72127","0.76452","0.72144","0.69759","0.72871","0.75707","0.95455","1.12427","1.4452","1.57973","1.53257","1.45683","1.37777","1.32641","1.28973","1.24263","1.26565","","",
"Paraguay","PRY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.07427","0.08525","0.07163","0.07266","0.07487","","","0.05472","","","0.05671","0.08816","","0.10331","0.1284","0.15366","","",
"West Bank and Gaza","PSE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20833","0.16338","0.39655","0.39273","","","0.4922","","","","","",
"Pacific island small states","PSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17088935935133","2.19829573414184","2.20355291130477","2.27129607198389","2.33357363017752","2.36467575512714","2.30813988516011","2.29648285761227","2.24812550641441","2.26851964546062","2.29824848039495","2.31348466200398","2.40104773012351","2.47094960671955","2.44184868583026","2.47455409329149","2.49389261784156","2.48029196718074","2.52246340921157","2.52657214282473","2.53493563285044","","",
"French Polynesia","PYF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4786","","","0.50969","","","",
"Romania","ROU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67026","0.57028","0.49208","0.39579","0.36445","0.3882","0.37633","0.38341","0.38307","0.40747","0.45123","0.50756","0.55398","0.44779","0.45569","0.49582","0.48251","0.38666","0.3825","0.48788","0.48209","","",
"Russian Federation","RUS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.96593","1.04374","0.95384","0.99624","1.04984","1.17694","1.24782","1.28603","1.15133","1.06797","1.07294","1.11611","1.04435","1.25192","1.1302","1.01261","1.02675","1.02524","1.07011","1.09689","1.09557","","",
"Rwanda","RWA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63183346181811","0.625441282071372","0.63560112321965","0.659332938581239","0.664431938099832","0.670774655405571","0.671981180571358","0.72901","0.750566538233242","0.788824792019139","0.803250309316602","0.795167309348824","0.834771892989859","0.795733319069903","0.795137511293991","0.778595574857666","","","","0.561926906620748","","","",
"Saudi Arabia","SAU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06233","0.05315","0.0423","0.04245","0.04521","0.04902","0.07338","0.884","0.89784","0.87684","0.81516","","","","","",
"Sudan","SDN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53007","0.47277","0.44686","0.39509","0.33982","0.29586","0.29844","","","","","","","","","","","","","",
"Senegal","SEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36834","","0.54114","","","","","0.75183","","","",
"Singapore","SGP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31843","1.41508","1.73749","1.81628","1.82155","2.02076","2.06807","2.02636","2.10459","2.16067","2.13328","2.33699","2.62081","2.15925","2.01297","2.14585","1.9944","1.98597","2.15996","","","","",
"Solomon Islands","SLB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08818","","","","","","","","","0.1056","0.13399","0.0909","0.07806","0.0355","0.03397","0.06391","0.09381","0.14517","0.14662","","",
"San Marino","SMR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75404","0.80135","0.99719","0.89807","0.32119","0.67954","0.52138","0.30444","0.41685","0.46678","0.62017","0.70955","0.86613","0.74427","0.72439","0.90691","0.72684","0.76972","0.86536","0.89059","0.93022","",
"Sub-Saharan Africa (excluding high income)","SSA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.499239247853184","","","","","","","","","","","",
"South Sudan","SSD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.499239247853184","","","","","","","","","","","",
"Small states","SST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.89292","1.05283","0.76611","0.64556","0.63927","0.62565","0.56389","0.56247","0.50149","0.49401","0.47563","0.44824","0.46204","0.47326","0.61614","0.66326","0.80495","0.82362","0.88008","1.1753","0.78965","","",
"Slovenia","SVN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26633","1.24727","1.30637","1.33814","1.3563","1.46773","1.43874","1.24528","1.36806","1.41229","1.53291","1.42382","1.62564","1.81629","2.05763","2.42358","2.57319","2.5801","2.3667","2.19655","2.00202","","",
"Sweden","SWE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31935","","3.42157","","3.91382","","3.61438","3.39134","3.387","3.50032","3.25661","3.49525","3.44965","3.21611","3.24919","3.28134","3.30605","3.14587","3.26549","3.2549","","",
"Eswatini","SWZ","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27013","","","",
"Sint Maarten (Dutch part)","SXM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.42525","0.40707","0.41183","0.34658","0.30209","","","","","","","","","","","0.22162","","",
"Syrian Arab Republic","SYR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01248","","","",
"Turks and Caicos Islands","TCA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32217","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46194132445158","0.565824485914929","0.630098358298547","0.697139223911761","0.727772133685223","0.797512535969849","0.910549681247237","1.00565308795941","1.1052305627141","1.17920489782198","1.24779632657513","1.24650391147547","1.34328441383844","1.39969040130805","1.68121556095891","1.6184762261479","1.87464577764639","1.70918170803548","1.94020340968906","1.95826748388774","2.05543969870143","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.759880849294045","0.803027815053442","0.653615158850321","0.680198566907327","0.699184773822534","0.78029642885766","0.79212770452053","0.790248007189361","0.76342333677606","0.75392335723414","0.759999822681865","0.813962216482766","0.794823098940054","0.892538488434497","0.860592980415133","0.821938227558286","0.85542914594207","0.838831283206406","0.861707135111339","0.872992110230246","0.861706869848377","","",
"Togo","TGO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25349","","0.22364","","0.27166","","","","",
"Thailand","THA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11918","0.10214","","0.24836","0.24471","0.25231","0.23055","0.24534","0.23829","0.21889","0.23271","0.2008","0.20331","0.23455","","0.36146","","0.44164","0.47988","0.61593","0.78133","","",
"Tajikistan","TJK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08953","0.07068","0.0689","0.06697","0.0957","0.10732","0.06778","0.06983","0.08577","0.08914","0.12148","0.11432","0.1177","0.11468","0.1089","0.10685","0.11556","",
"Turkmenistan","TKM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.553014958421914","0.532300110744101","0.521455653459854","0.556665394672182","0.566270617973465","0.594163821379098","0.593707222962467","0.639393141386053","0.684131794646476","0.71531650981037","0.749736845409825","0.728151237929581","0.704846557362042","0.741748535608113","0.77299502586478","0.798091097051804","0.768971149366466","","",
"Timor-Leste","TLS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.304037907902987","0.331843424531747","","","","","","","","",
"Tonga","TON","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63183346181811","0.625441282071372","0.63560112321965","0.659332938581239","0.664431938099832","0.670774655405571","0.671981180571358","0.72901","0.750566538233242","0.788824792019139","0.803250309316602","0.795167309348824","0.834771892989859","0.795733319069903","0.795137511293991","0.778595574857666","","","","0.561926906620748","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.499239247853184","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10325","0.11553","0.12715","0.12292","0.108","0.10417","0.13178","0.11501","0.11441","0.11431","0.07233","0.05922","0.03072","0.05665","0.04771","0.04024","0.04402","0.05814","0.08297","0.08856","0.09175","","",
"Tunisia","TUN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.54302","0.65043","0.73095","0.71195","0.67726","0.66551","0.6394","0.70644","0.69026","0.70863","0.68206","0.67071","0.65484","0.62961","0.59989","","",
"Turkey","TUR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45159","0.49169","0.36224","0.45646","0.46783","0.52638","0.51294","0.46945","0.50215","0.56931","0.55749","0.69182","0.69292","0.8094","0.79892","0.79988","0.83217","0.81821","0.86077","0.8815","","","",
"Tuvalu","TUV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33994","","","0.38025","","","0.52924","","","","","",
"Uganda","UGA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36756","0.25612","0.26056","0.21514","0.30033","0.38821","0.32632","0.35331","0.47556","","","","0.17043","","","","",
"Ukraine","UKR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1923","1.06993","0.96968","0.96213","1.02329","0.9982","1.11179","1.08152","1.03096","0.94908","0.85319","0.84644","0.85644","0.83346","0.7378","0.75167","0.76175","0.65034","0.61477","0.48384","0.44853","",
"Upper middle income","UMC","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.535817561095016","","0.571985432833231","0.671769515301027","0.700261674840282","0.758211571521238","0.801346534586891","0.822815965949516","0.863958771097062","0.892188297157788","0.952823015952389","0.980229621012292","1.13346238609079","1.16183225283717","1.19570019339185","1.27742187793964","1.33634193644381","1.40118613686587","1.52624821924621","1.62347236718815","","",
"Uruguay","URY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26501","0.34994","0.19186","0.22417","0.20925","","0.23818","","","","0.36539","0.42472","0.37973","0.41252","0.34115","0.3487","0.3276","0.32113","0.33579","0.36446","0.40845","","",
"United States","USA","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44182","2.47091","2.49675","2.54174","2.6205","2.63832","2.54968","2.55287","2.48995","2.50599","2.55002","2.62692","2.76683","2.81859","2.74046","2.76965","2.68859","2.72486","2.73394","2.74043","2.74418","","",
"Uzbekistan","UZB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36063","0.34545","0.29356","0.26842","0.27041","0.23741","0.22395","0.21721","0.19354","0.20315","0.19523","0.19499","0.2021","0.19662","0.19644","0.21254","0.22139","0.18903","",
"St. Vincent and the Grenadines","VCT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04306","0.12028","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.18907","0.31742","0.2011","0.23803","0.24014","0.18823","0.15296","0.2501","0.31853","0.33713","0.24107","0.11867","","",
"British Virgin Islands","VGB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06603","0.03765","0.03422","0.02929","0.03108","0.02707","","","","","","","","","","","",
"Vietnam","VNM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19273","","","","","","","","","0.19044","","0.37359","","0.44113","","","",
"Vanuatu","VUT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97086401968178","1.96869655827649","1.98289702242249","2.05783964182107","2.0569741384784","2.07753657695719","2.04113026113109","2.03000600469298","1.98201456179965","1.96469828974935","1.97441205892509","1.94349041254963","1.9974650844883","2.03701147171517","2.02368097339029","2.01099960289475","2.07529144542664","2.03266901251287","2.120148864337","2.11438829483737","2.22779373936865","","",
"Samoa","WSM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58354","","","","0.71578","","0.76051","0.81334","0.86315","0.89815","0.88287","0.88816","0.83562","0.73704","0.73451","0.73363","0.72488","0.77115","0.79816","","","",
"Zambia","ZMB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01104","0.00737","","","","","0.00544","0.00847","0.02223","0.02493","","","0.27819","","","","","","","","","","",
"Zimbabwe","ZWE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
